state,name,land_area_sqmi,land_area_sqft,water_area_sqmi
IL,Abingdon city,1.425,39726720,0.000
IL,Adair CDP,0.430,11987712,0.000
IL,Adams CDP,2.237,62363981,0.000
IL,Addieville village,0.993,27683251,0.000
IL,Addison village,9.840,274323456,0.160
IL,Adeline village,0.266,7415654,0.000
IL,Albany village,1.071,29857766,0.000
IL,Albers village,1.014,28268698,0.000
IL,Albion city,2.136,59548262,0.046
IL,Alden CDP,0.126,3512678,0.000
IL,Aledo city,2.344,65346970,0.012
IL,Alexander CDP,0.984,27432346,0.000
IL,Alexis village,0.475,13242240,0.000
IL,Algonquin village,12.606,351435110,0.202
IL,Alhambra village,0.756,21076070,0.008
IL,Allendale village,0.307,8558669,0.000
IL,Allenville village,0.609,16977946,0.000
IL,Allerton village,0.679,18929434,0.000
IL,Alma village,1.132,31558349,0.000
IL,Alpha village,0.312,8698061,0.000
IL,Alsey village,0.549,15305242,0.010
IL,Alsip village,6.528,181990195,0.100
IL,Altamont city,1.537,42849101,0.006
IL,Alto Pass village,2.134,59492506,0.030
IL,Alton city,15.671,436882406,1.279
IL,Altona village,0.938,26149939,0.000
IL,Alvan (Alvin) village,0.793,22107571,0.000
IL,Amboy city,6.018,167772211,0.000
IL,Anchor village,0.171,4767206,0.000
IL,Andalusia village,1.175,32757120,0.000
IL,Andover village,0.990,27599616,0.000
IL,Andres CDP,0.119,3317530,0.000
IL,Anna city,3.693,102954931,0.020
IL,Annapolis CDP,0.351,9785318,0.000
IL,Annawan town,2.139,59631898,0.000
IL,Antioch village,8.279,230805274,0.389
IL,Apple Canyon Lake CDP,3.716,103596134,0.656
IL,Apple River village,0.705,19654272,0.000
IL,Arbury Hills CDP,0.179,4990234,0.000
IL,Arcola city,2.023,56398003,0.021
IL,Arenzville village,0.768,21410611,0.000
IL,Argenta village,0.653,18204595,0.000
IL,Argyle CDP,0.877,24449357,0.000
IL,Arlington Heights village,16.614,463171738,0.031
IL,Arlington village,0.395,11011968,0.000
IL,Armington village,0.285,7945344,0.000
IL,Aroma Park village,1.882,52467149,0.319
IL,Arrowsmith village,0.197,5492045,0.000
IL,Arthur village,1.337,37273421,0.000
IL,Ashkum village,0.835,23278464,0.000
IL,Ashland village,0.748,20853043,0.000
IL,Ashley city,1.128,31446835,0.023
IL,Ashmore village,0.805,22442112,0.000
IL,Ashton village,0.799,22274842,0.000
IL,Assumption city,0.990,27599616,0.000
IL,Astoria town,0.586,16336742,0.000
IL,Athens city,1.684,46947226,0.000
IL,Atkinson town,1.907,53164109,0.024
IL,Atlanta city,1.249,34820122,0.008
IL,Atwood village,0.618,17228851,0.000
IL,Auburn city,4.124,114970522,0.000
IL,Augusta village,0.691,19263974,0.000
IL,Aurora city,45.247,1261413965,0.944
IL,Ava city,1.057,29467469,0.009
IL,Aviston village,1.600,44605440,0.000
IL,Avon village,0.444,12378010,0.000
IL,Baileyville CDP,0.242,6746573,0.000
IL,Baldwin village,0.666,18567014,0.000
IL,Banner village,1.290,35963136,0.000
IL,Bannockburn village,2.039,56844058,0.023
IL,Bardolph village,0.617,17200973,0.000
IL,Barrington Hills village,27.004,752828314,0.618
IL,Barrington village,4.616,128686694,0.186
IL,Barry city,1.432,39921869,0.000
IL,Barstow CDP,0.104,2899354,0.000
IL,Bartelso village,0.660,18399744,0.000
IL,Bartlett village,15.724,438359962,0.194
IL,Bartonville village,8.050,224421120,0.446
IL,Basco village,0.222,6189005,0.000
IL,Batavia city,10.968,305770291,0.185
IL,Batchtown village,1.863,51937459,0.000
IL,Bath village,0.365,10175616,0.000
IL,Bay View Gardens village,0.569,15862810,0.213
IL,Baylis village,0.471,13130726,0.000
IL,Beach Park village,7.076,197267558,0.000
IL,Beardstown city,3.660,102034944,0.029
IL,Beason CDP,0.434,12099226,0.000
IL,Beaverville village,0.275,7666560,0.002
IL,Beckemeyer village,0.617,17200973,0.000
IL,Bedford Park village,5.934,165430426,0.106
IL,Beecher City village,0.895,24951168,0.000
IL,Beecher village,2.738,76331059,0.000
IL,Belgium village,0.434,12099226,0.000
IL,Belknap village,1.058,29495347,0.002
IL,Belle Prairie City town,0.438,12210739,0.000
IL,Belle Rive village,1.026,28603238,0.000
IL,Belleville city,23.245,648033408,0.257
IL,Bellevue village,2.224,62001562,0.000
IL,Bellflower village,0.372,10370765,0.000
IL,Bellmont village,0.325,9060480,0.000
IL,Bellwood village,2.398,66852403,0.000
IL,Belvidere city,12.777,356202317,0.236
IL,Bement village,0.778,21689395,0.000
IL,Benld city,1.060,29551104,0.000
IL,Bensenville village,5.532,154223309,0.051
IL,Benson village,0.163,4544179,0.000
IL,Bentley town,0.143,3986611,0.001
IL,Benton city,5.490,153052416,0.174
IL,Berkeley village,1.402,39085517,0.000
IL,Berlin village,0.891,24839654,0.000
IL,Berwyn city,3.904,108837274,0.000
IL,Bethalto village,7.610,212154624,0.048
IL,Bethany village,0.977,27237197,0.002
IL,Beverly CDP,1.376,38360678,0.000
IL,Big Foot Prairie CDP,0.224,6244762,0.000
IL,Big Rock village,4.318,120378931,0.000
IL,Biggsville village,0.339,9450778,0.000
IL,Bingham village,0.274,7638682,0.000
IL,Bishop Hill village,0.533,14859187,0.000
IL,Bismarck village,0.743,20713651,0.000
IL,Blairsville CDP,1.009,28129306,0.002
IL,Blandinsville village,0.875,24393600,0.000
IL,Bloomfield CDP,0.520,14496768,0.005
IL,Bloomingdale village,6.766,188625254,0.261
IL,Bloomington city,27.112,755839181,0.124
IL,Blue Island city,4.071,113492966,0.086
IL,Blue Mound village,0.585,16308864,0.000
IL,Bluffs village,0.893,24895411,0.000
IL,Bluford village,1.587,44243021,0.000
IL,Bolingbrook village,24.957,695761229,0.207
IL,Bondville village,0.251,6997478,0.000
IL,Bone Gap village,0.583,16253107,0.000
IL,Bonfield village,0.492,13716173,0.000
IL,Bonnie Brae CDP,0.191,5324774,0.000
IL,Bonnie village,1.275,35544960,0.000
IL,Boody CDP,1.151,32088038,0.000
IL,Boulder Hill CDP,1.456,40590950,0.007
IL,Bourbonnais village,9.185,256063104,0.000
IL,Bowen village,0.428,11931955,0.000
IL,Braceville village,3.111,86729702,0.228
IL,Bradford village,0.398,11095603,0.000
IL,Bradley village,7.275,202815360,0.000
IL,Braidwood city,5.296,147644006,0.177
IL,Breese city,2.672,74491085,0.025
IL,Bridgeport city,1.072,29885645,0.025
IL,Bridgeview village,4.121,114886886,0.000
IL,Brighton village,1.921,53554406,0.039
IL,Brimfield village,0.921,25676006,0.005
IL,Broadlands village,0.322,8976845,0.000
IL,Broadview village,1.777,49539917,0.000
IL,Broadwell village,0.180,5018112,0.000
IL,Brocton village,0.572,15946445,0.000
IL,Brookfield village,3.064,85419418,0.007
IL,Brooklyn village,0.811,22609382,0.000
IL,Brookport city,0.653,18204595,0.007
IL,Broughton village,1.890,52690176,0.004
IL,Browning village,0.310,8642304,0.000
IL,Browns village,0.290,8084736,0.000
IL,Brownstown village,0.763,21271219,0.000
IL,Brussels village,0.560,15611904,0.000
IL,Bryant village,0.248,6913843,0.000
IL,Buckingham village,0.250,6969600,0.000
IL,Buckley village,0.316,8809574,0.000
IL,Buckner village,0.872,24309965,0.021
IL,Buda village,1.014,28268698,0.000
IL,Buffalo Grove village,9.568,266740531,0.017
IL,Buffalo Prairie CDP,3.761,104850662,0.000
IL,Buffalo village,0.345,9618048,0.000
IL,Bull Valley village,9.843,274407091,0.039
IL,Bulpitt village,0.069,1923610,0.000
IL,Buncombe village,1.187,33091661,0.013
IL,Bunker Hill city,1.281,35712230,0.025
IL,Burbank city,4.181,116559590,0.000
IL,Bureau Junction village,1.606,44772710,0.094
IL,Burlington village,6.855,191106432,0.000
IL,Burnham village,1.855,51714432,0.085
IL,Burnt Prairie village,0.076,2118758,0.000
IL,Burr Ridge village,7.473,208335283,0.136
IL,Burton CDP,0.330,9199872,0.000
IL,Burtons Bridge CDP,0.123,3429043,0.000
IL,Bush village,0.455,12684672,0.006
IL,Bushnell city,2.117,59018573,0.008
IL,Butler village,0.596,16615526,0.000
IL,Byron city,4.649,129606682,0.002
IL,Cabery village,0.344,9590170,0.000
IL,Cable CDP,1.136,31669862,0.000
IL,Cahokia Heights city,15.773,439726003,0.648
IL,Cairo city,6.987,194786381,2.120
IL,Caledonia village,1.035,28854144,0.000
IL,Calhoun village,0.912,25425101,0.000
IL,Calumet City city,7.204,200835994,0.124
IL,Calumet Park village,1.117,31140173,0.036
IL,Camargo village,1.262,35182541,0.010
IL,Cambria village,1.415,39447936,0.044
IL,Cambridge village,1.991,55505894,0.014
IL,Camden village,0.761,21215462,0.000
IL,Cameron CDP,0.633,17647027,0.000
IL,Camp Point village,1.276,35572838,0.000
IL,Campbell Hill village,0.462,12879821,0.001
IL,Campbell's Island CDP,0.454,12656794,0.283
IL,Campton Hills village,16.890,470866176,0.080
IL,Campus village,0.092,2564813,0.000
IL,Candlewick Lake CDP,1.849,51547162,0.288
IL,Canton city,8.391,233927654,0.512
IL,Cantrall village,0.250,6969600,0.000
IL,Capron village,0.772,21522125,0.001
IL,Carbon Cliff village,2.095,58405248,0.000
IL,Carbon Hill village,0.182,5073869,0.000
IL,Carbondale city,17.480,487314432,0.435
IL,Carlinville city,3.369,93922330,0.000
IL,Carlock village,0.368,10259251,0.000
IL,Carlyle city,3.425,95483520,0.001
IL,Carman CDP,0.409,11402266,0.000
IL,Carmi city,2.589,72177178,0.030
IL,Carol Stream village,9.300,259269120,0.317
IL,Carpentersville village,7.860,219124224,0.208
IL,Carrier Mills village,1.208,33677107,0.010
IL,Carrollton city,1.902,53024717,0.002
IL,Carterville city,5.299,147727642,0.084
IL,Carthage city,2.511,70002662,0.010
IL,Cary village,6.526,181934438,0.074
IL,Casey city,2.621,73069286,0.014
IL,Caseyville village,7.301,203540198,0.159
IL,Catlin village,0.849,23668762,0.003
IL,Cave-In-Rock village,0.374,10426522,0.041
IL,Cedar Point village,1.021,28463846,0.000
IL,Cedarville village,0.461,12851942,0.000
IL,Central City village,0.565,15751296,0.000
IL,Centralia city,8.200,228602880,1.032
IL,Cerro Gordo village,0.729,20323354,0.000
IL,Chadwick village,0.311,8670182,0.000
IL,Champaign city,23.026,641928038,0.145
IL,Chandlerville village,0.794,22135450,0.000
IL,Channahon village,16.775,467660160,1.282
IL,Channel Lake CDP,1.804,50292634,0.598
IL,Chapin village,0.998,27822643,0.000
IL,Charleston city,9.077,253052237,0.713
IL,Chatham village,7.519,209617690,0.004
IL,Chatsworth town,2.682,74769869,0.006
IL,Chebanse village,0.789,21996058,0.000
IL,Chemung CDP,0.281,7833830,0.000
IL,Chenoa city,2.430,67744512,0.041
IL,Cherry Valley village,8.405,234317952,0.252
IL,Cherry village,0.530,14775552,0.000
IL,Chester city,5.772,160914125,0.016
IL,Chesterfield village,0.541,15082214,0.000
IL,Chestnut CDP,0.123,3429043,0.000
IL,Chicago Heights city,10.367,289015373,0.013
IL,Chicago Ridge village,2.268,63228211,0.000
IL,Chicago city,227.748,6349249843,6.786
IL,Chillicothe city,5.274,147030682,0.263
IL,Chrisman city,0.719,20044570,0.000
IL,Christopher city,1.622,45218765,0.015
IL,Cicero town,5.865,163506816,0.000
IL,Cisco village,0.182,5073869,0.000
IL,Cisne village,0.630,17563392,0.000
IL,Cissna Park village,0.725,20211840,0.000
IL,Claremont village,0.793,22107571,0.000
IL,Clarendon Hills village,1.811,50487782,0.010
IL,Clay City village,1.782,49679309,0.000
IL,Clayton village,0.884,24644506,0.008
IL,Cleveland village,0.294,8196250,0.000
IL,Clifton village,0.930,25926912,0.000
IL,Clinton city,3.572,99581645,0.000
IL,Coal City village,5.768,160802611,0.111
IL,Coal Valley village,3.166,88263014,0.000
IL,Coalton village,0.593,16531891,0.000
IL,Coatsburg village,0.132,3679949,0.000
IL,Cobden village,1.220,34011648,0.008
IL,Coffeen city,1.162,32394701,0.000
IL,Colchester city,1.150,32060160,0.000
IL,Coleta village,0.370,10315008,0.000
IL,Colfax village,0.553,15416755,0.000
IL,Collinsville city,15.438,430386739,0.186
IL,Colona city,3.816,106383974,0.104
IL,Colp village,0.134,3735706,0.000
IL,Columbia city,10.555,294256512,0.056
IL,Columbus village,0.219,6105370,0.002
IL,Como CDP,1.066,29718374,0.087
IL,Compton village,0.165,4599936,0.000
IL,Concord village,0.249,6941722,0.000
IL,Congerville village,0.963,26846899,0.004
IL,Cooksville village,0.217,6049613,0.000
IL,Coral CDP,0.038,1059379,0.000
IL,Cordova village,0.574,16002202,0.000
IL,Cornell village,0.654,18232474,0.000
IL,Cornland CDP,0.095,2648448,0.000
IL,Cortland town,3.619,100891930,0.008
IL,Coulterville village,0.569,15862810,0.000
IL,Country Club Hills city,4.970,138555648,0.017
IL,Countryside city,2.878,80234035,0.000
IL,Cowden village,0.402,11207117,0.000
IL,Coyne Center CDP,1.720,47950848,0.000
IL,Crab Orchard CDP,1.394,38862490,0.035
IL,Crainville village,1.653,46082995,0.011
IL,Creal Springs city,1.027,28631117,0.004
IL,Crescent City village,0.456,12712550,0.000
IL,Crest Hill city,9.007,251100749,0.112
IL,Creston village,1.146,31948646,0.000
IL,Crestwood village,3.049,85001242,0.028
IL,Crete village,9.448,263395123,0.017
IL,Creve Coeur village,4.231,117953510,0.315
IL,Crossville village,0.640,17842176,0.000
IL,Crystal Lake city,18.966,528741734,0.613
IL,Crystal Lawns CDP,0.659,18371866,0.000
IL,Cuba city,0.543,15137971,0.000
IL,Cullom village,0.338,9422899,0.000
IL,Curran village,1.975,55059840,0.000
IL,Custer Park CDP,0.157,4376909,0.027
IL,Cutler village,0.468,13047091,0.000
IL,Cypress village,0.753,20992435,0.003
IL,Dahlgren village,1.017,28352333,0.000
IL,Dakota village,0.249,6941722,0.000
IL,Dallas City city,2.374,66183322,0.902
IL,Dalton City village,0.534,14887066,0.000
IL,Dalzell village,0.838,23362099,0.007
IL,Damiansville village,0.822,22916045,0.000
IL,Dana village,0.220,6133248,0.000
IL,Danforth village,0.478,13325875,0.000
IL,Danvers village,0.803,22386355,0.000
IL,Danville city,17.856,497796710,0.132
IL,Darien city,6.174,172121242,0.107
IL,Darmstadt CDP,0.072,2007245,0.000
IL,Davis Junction village,4.200,117089280,0.000
IL,Davis village,0.409,11402266,0.000
IL,Dawson village,0.792,22079693,0.000
IL,Dayton CDP,1.839,51268378,0.046
IL,De Land village,0.424,11820442,0.000
IL,De Pue village,2.447,68218445,0.107
IL,De Soto village,0.912,25425101,0.012
IL,De Witt village,0.237,6607181,0.000
IL,DeKalb city,17.824,496904602,0.171
IL,Decatur city,44.163,1231193779,4.704
IL,Deer Creek village,0.535,14914944,0.011
IL,Deer Grove village,0.411,11458022,0.000
IL,Deer Park village,3.672,102369485,0.101
IL,Deerfield village,5.539,154418458,0.022
IL,Delavan city,1.442,40200653,0.000
IL,Des Plaines city,14.238,396932659,0.146
IL,Detroit village,0.251,6997478,0.000
IL,Dewey CDP,0.097,2704205,0.000
IL,Diamond village,1.900,52968960,0.000
IL,Dieterich village,1.366,38081894,0.000
IL,Divernon village,0.763,21271219,0.001
IL,Dix village,2.074,57819802,0.010
IL,Dixmoor village,1.249,34820122,0.000
IL,Dixon city,9.478,264231475,0.310
IL,Dolton village,4.571,127432166,0.117
IL,Dongola village,1.088,30331699,0.057
IL,Donnellson village,0.371,10342886,0.000
IL,Donovan village,0.328,9144115,0.000
IL,Dorchester village,0.722,20128205,0.000
IL,Dover village,0.272,7582925,0.000
IL,Dowell village,0.390,10872576,0.001
IL,Downers Grove village,14.652,408474317,0.149
IL,Downs village,2.998,83579443,0.000
IL,Du Bois village,1.052,29328077,0.000
IL,Du Quoin city,6.979,194563354,0.082
IL,Dundas CDP,0.669,18650650,0.000
IL,Dunfermline village,0.147,4098125,0.000
IL,Dunlap village,2.787,77697101,0.000
IL,Dupo village,6.403,178505395,0.022
IL,Durand village,0.919,25620250,0.000
IL,Dwight village,3.864,107722138,0.010
IL,Eagarville village,0.911,25397222,0.019
IL,Eagle Lake CDP,0.601,16754918,0.000
IL,Earlville city,1.201,33481958,0.000
IL,East Alton village,5.318,148257331,0.157
IL,East Brooklyn village,0.052,1449677,0.000
IL,East Cape Girardeau village,1.961,54669542,0.034
IL,East Carondelet village,1.177,32812877,0.169
IL,East Dubuque city,2.872,80066765,0.072
IL,East Dundee village,3.021,84220646,0.153
IL,East Galesburg village,1.365,38054016,0.050
IL,East Gillespie village,0.319,8893210,0.000
IL,East Hazel Crest village,0.784,21856666,0.000
IL,East Lynn CDP,0.265,7387776,0.000
IL,East Moline city,14.588,406690099,0.000
IL,East Peoria city,20.686,576692582,1.817
IL,East St. Louis city,13.938,388569139,0.377
IL,Easton village,0.240,6690816,0.000
IL,Eddyville village,0.281,7833830,0.001
IL,Edgewood village,1.013,28240819,0.011
IL,Edgington CDP,1.012,28212941,0.000
IL,Edinburg village,0.625,17424000,0.000
IL,Edwardsville city,20.019,558097690,0.608
IL,Effingham city,10.889,303567898,0.070
IL,El Dara village,1.011,28185062,0.000
IL,El Paso city,2.145,59799168,0.000
IL,Elburn village,3.747,104460365,0.000
IL,Eldorado city,2.504,69807514,0.041
IL,Eldred village,0.134,3735706,0.000
IL,Elgin city,38.254,1066460314,0.573
IL,Eliza CDP,0.127,3540557,0.000
IL,Elizabeth village,0.922,25703885,0.000
IL,Elizabethtown village,0.705,19654272,0.005
IL,Elk Grove Village village,11.781,328435430,0.057
IL,Elkhart village,1.874,52244122,0.009
IL,Elkville village,0.767,21382733,0.005
IL,Elliott village,0.498,13883443,0.000
IL,Ellis Grove village,0.491,13688294,0.001
IL,Ellisville village,0.271,7555046,0.000
IL,Ellsworth village,0.217,6049613,0.000
IL,Elmhurst city,10.218,284861491,0.060
IL,Elmwood Park village,1.908,53191987,0.000
IL,Elmwood city,1.396,38918246,0.000
IL,Elsah village,1.092,30443213,0.000
IL,Elvaston village,0.784,21856666,0.000
IL,Elwin CDP,0.833,23222707,0.000
IL,Elwood village,13.646,380428646,0.149
IL,Emden village,0.235,6551424,0.000
IL,Emington village,0.083,2313907,0.000
IL,Energy village,1.196,33342566,0.018
IL,Enfield village,1.011,28185062,0.000
IL,Equality village,0.877,24449357,0.021
IL,Erie village,1.380,38472192,0.011
IL,Essex village,2.389,66601498,0.025
IL,Eureka city,2.736,76275302,0.048
IL,Evanston city,7.779,216866074,0.022
IL,Evansville village,0.788,21968179,0.027
IL,Evergreen Park village,3.163,88179379,0.000
IL,Ewing village,1.009,28129306,0.001
IL,Exeter village,0.690,19236096,0.000
IL,Fairbury city,1.855,51714432,0.006
IL,Fairfield city,4.097,114217805,0.034
IL,Fairmont CDP,1.391,38778854,0.000
IL,Fairmont City village,6.205,172985472,0.342
IL,Fairmount village,0.317,8837453,0.000
IL,Fairview Heights city,11.462,319542221,0.069
IL,Fairview village,4.215,117507456,0.074
IL,Fall Creek CDP,0.055,1533312,0.000
IL,Farina village,1.457,40618829,0.007
IL,Farmer City city,2.395,66768768,0.048
IL,Farmersville village,0.708,19737907,0.000
IL,Farmington city,1.505,41956992,0.000
IL,Fayetteville village,0.296,8252006,0.000
IL,Ferris village,1.967,54836813,0.000
IL,Fidelity village,0.101,2815718,0.000
IL,Fieldon village,0.202,5631437,0.000
IL,Fillmore village,0.664,18511258,0.000
IL,Findlay village,0.924,25759642,0.000
IL,Fisher village,1.330,37078272,0.000
IL,Fithian village,0.383,10677427,0.000
IL,Flanagan village,0.576,16057958,0.001
IL,Flat Rock village,0.856,23863910,0.000
IL,Flora city,4.690,130749696,0.000
IL,Floraville CDP,0.079,2202394,0.000
IL,Florence village,0.276,7694438,0.083
IL,Flossmoor village,3.666,102202214,0.000
IL,Foosland village,0.069,1923610,0.000
IL,Ford Heights village,2.035,56732544,0.000
IL,Forest City village,0.523,14580403,0.000
IL,Forest Lake CDP,0.350,9757440,0.061
IL,Forest Park village,2.402,66963917,0.000
IL,Forest View village,1.168,32561971,0.127
IL,Forrest village,0.648,18065203,0.000
IL,Forreston village,0.943,26289331,0.000
IL,Forsyth village,3.096,86311526,0.000
IL,Fowler CDP,0.135,3763584,0.000
IL,Fox Lake Hills CDP,1.268,35349811,0.540
IL,Fox Lake village,7.833,218371507,1.603
IL,Fox River Grove village,1.712,47727821,0.000
IL,Frankfort Square CDP,2.496,69584486,0.000
IL,Frankfort village,15.615,435321216,0.000
IL,Franklin Grove village,0.416,11597414,0.000
IL,Franklin Park village,4.777,133175117,0.000
IL,Franklin village,0.829,23111194,0.000
IL,Franklinville CDP,0.166,4627814,0.000
IL,Freeburg village,6.824,190242202,0.274
IL,Freeman Spur village,0.399,11123482,0.003
IL,Freeport city,11.882,331251149,0.008
IL,Fulton city,2.338,65179699,0.461
IL,Fults village,0.053,1477555,0.000
IL,Gages Lake CDP,2.976,82966118,0.190
IL,Galatia village,1.953,54446515,0.028
IL,Galena city,4.630,129076992,0.008
IL,Galesburg city,17.775,495538560,0.178
IL,Galt CDP,0.292,8140493,0.000
IL,Galva city,2.790,77780736,0.000
